"id","productId","code","name","days","limited","fup","data","dailyDataCap","reducedSpeed","price","reloadable","countryCodes","networks","networkSpeed","apn","hotspot","activation","delivery","seoText","planType","localNumber","eKYC","uniqueName","isPopular","supplier"
"37405","WM-e-TW-T10-7D","LeSIM-20020007","Taiwan","7","true","10 GB","10","","128","220","false","[""TW""]","[""Chunghwa Telecom (Taiwan)""]","5G/4G","mobile.three.com.hk","true","Plan starts with installation","email within minutes","This is SEO text describing the package","Data only","No","","wm-wm-e-tw-t10-7d-taiwan-7-10-gb","true","WM"
"37406","WM-e-TW-T10-10D","LeSIM-20020010","Taiwan","10","true","10 GB","10","","128","228","false","[""TW""]","[""Chunghwa Telecom (Taiwan)""]","5G/4G","mobile.three.com.hk","true","Plan starts with installation","email within minutes","This is SEO text describing the package","Data only","No","","wm-wm-e-tw-t10-10d-taiwan-10-10-gb","false","WM"
"37407","WM-e-TW-T10-15D","LeSIM-20020015","Taiwan","15","true","10 GB","10","","128","244","false","[""TW""]","[""Chunghwa Telecom (Taiwan)""]","5G/4G","mobile.three.com.hk","true","Plan starts with installation","email within minutes","This is SEO text describing the package","Data only","No","","wm-wm-e-tw-t10-15d-taiwan-15-10-gb","false","WM"
"37408","WM-e-TW-T10-30D","LeSIM-20020030","Taiwan","30","true","10 GB","10","","128","262","false","[""TW""]","[""Chunghwa Telecom (Taiwan)""]","5G/4G","mobile.three.com.hk","true","Plan starts with installation","email within minutes","This is SEO text describing the package","Data only","No","","wm-wm-e-tw-t10-30d-taiwan-30-10-gb","true","WM"
"37409","WM-e-TW-T20-3D","LeSIM-20030003","Taiwan","3","true","20 GB","20","","128","336","false","[""TW""]","[""Chunghwa Telecom (Taiwan)""]","5G/4G","mobile.three.com.hk","true","Plan starts with installation","email within minutes","This is SEO text describing the package","Data only","No","","wm-wm-e-tw-t20-3d-taiwan-3-20-gb","false","WM"
"37410","WM-e-TW-T20-5D","LeSIM-20030005","Taiwan","5","true","20 GB","20","","128","362","false","[""TW""]","[""Chunghwa Telecom (Taiwan)""]","5G/4G","mobile.three.com.hk","true","Plan starts with installation","email within minutes","This is SEO text describing the package","Data only","No","","wm-wm-e-tw-t20-5d-taiwan-5-20-gb","false","WM"
"37411","WM-e-TW-T20-7D","LeSIM-20030007","Taiwan","7","true","20 GB","20","","128","388","false","[""TW""]","[""Chunghwa Telecom (Taiwan)""]","5G/4G","mobile.three.com.hk","true","Plan starts with installation","email within minutes","This is SEO text describing the package","Data only","No","","wm-wm-e-tw-t20-7d-taiwan-7-20-gb","false","WM"
"37412","WM-e-TW-T20-10D","LeSIM-20030010","Taiwan","10","true","20 GB","20","","128","412","false","[""TW""]","[""Chunghwa Telecom (Taiwan)""]","5G/4G","mobile.three.com.hk","true","Plan starts with installation","email within minutes","This is SEO text describing the package","Data only","No","","wm-wm-e-tw-t20-10d-taiwan-10-20-gb","false","WM"
"37413","WM-e-TW-T20-15D","LeSIM-20030015","Taiwan","15","true","20 GB","20","","128","438","false","[""TW""]","[""Chunghwa Telecom (Taiwan)""]","5G/4G","mobile.three.com.hk","true","Plan starts with installation","email within minutes","This is SEO text describing the package","Data only","No","","wm-wm-e-tw-t20-15d-taiwan-15-20-gb","false","WM"
"37414","WM-e-TW-T20-30D","LeSIM-20030030","Taiwan","30","true","20 GB","20","","128","462","false","[""TW""]","[""Chunghwa Telecom (Taiwan)""]","5G/4G","mobile.three.com.hk","true","Plan starts with installation","email within minutes","This is SEO text describing the package","Data only","No","","wm-wm-e-tw-t20-30d-taiwan-30-20-gb","false","WM"
"37415","WM-e-TW-T5-3D","LeSIM-20040003","Taiwan","3","true","5 GB","5","","128","118","false","[""TW""]","[""Chunghwa Telecom (Taiwan)""]","5G/4G","mobile.three.com.hk","true","Plan starts with installation","email within minutes","This is SEO text describing the package","Data only","No","","wm-wm-e-tw-t5-3d-taiwan-3-5-gb","false","WM"
"37416","WM-e-TW-T5-5D","LeSIM-20040005","Taiwan","5","true","5 GB","5","","128","126","false","[""TW""]","[""Chunghwa Telecom (Taiwan)""]","5G/4G","mobile.three.com.hk","true","Plan starts with installation","email within minutes","This is SEO text describing the package","Data only","No","","wm-wm-e-tw-t5-5d-taiwan-5-5-gb","false","WM"
"37417","WM-e-TW-T5-7D","LeSIM-20040007","Taiwan","7","true","5 GB","5","","128","136","false","[""TW""]","[""Chunghwa Telecom (Taiwan)""]","5G/4G","mobile.three.com.hk","true","Plan starts with installation","email within minutes","This is SEO text describing the package","Data only","No","","wm-wm-e-tw-t5-7d-taiwan-7-5-gb","false","WM"
"37418","WM-e-TW-T5-10D","LeSIM-20040010","Taiwan","10","true","5 GB","5","","128","144","false","[""TW""]","[""Chunghwa Telecom (Taiwan)""]","5G/4G","mobile.three.com.hk","true","Plan starts with installation","email within minutes","This is SEO text describing the package","Data only","No","","wm-wm-e-tw-t5-10d-taiwan-10-5-gb","false","WM"
"37419","WM-e-TW-T5-15D","LeSIM-20040015","Taiwan","15","true","5 GB","5","","128","152","false","[""TW""]","[""Chunghwa Telecom (Taiwan)""]","5G/4G","mobile.three.com.hk","true","Plan starts with installation","email within minutes","This is SEO text describing the package","Data only","No","","wm-wm-e-tw-t5-15d-taiwan-15-5-gb","false","WM"
"37420","WM-e-TW-T5-30D","LeSIM-20040030","Taiwan","30","true","5 GB","5","","128","160","false","[""TW""]","[""Chunghwa Telecom (Taiwan)""]","5G/4G","mobile.three.com.hk","true","Plan starts with installation","email within minutes","This is SEO text describing the package","Data only","No","","wm-wm-e-tw-t5-30d-taiwan-30-5-gb","false","WM"
"37421","WM-e-TW-T3-3D","LeSIM-20050003","Taiwan","3","true","3 GB","3","","128","84","false","[""TW""]","[""Chunghwa Telecom (Taiwan)""]","5G/4G","mobile.three.com.hk","true","Plan starts with installation","email within minutes","This is SEO text describing the package","Data only","No","","wm-wm-e-tw-t3-3d-taiwan-3-3-gb","false","WM"
"37422","WM-e-TW-T3-5D","LeSIM-20050005","Taiwan","5","true","3 GB","3","","128","94","false","[""TW""]","[""Chunghwa Telecom (Taiwan)""]","5G/4G","mobile.three.com.hk","true","Plan starts with installation","email within minutes","This is SEO text describing the package","Data only","No","","wm-wm-e-tw-t3-5d-taiwan-5-3-gb","false","WM"
"37423","WM-e-TW-T3-7D","LeSIM-20050007","Taiwan","7","true","3 GB","3","","128","102","false","[""TW""]","[""Chunghwa Telecom (Taiwan)""]","5G/4G","mobile.three.com.hk","true","Plan starts with installation","email within minutes","This is SEO text describing the package","Data only","No","","wm-wm-e-tw-t3-7d-taiwan-7-3-gb","false","WM"
"37424","WM-e-TW-T3-10D","LeSIM-20050010","Taiwan","10","true","3 GB","3","","128","110","false","[""TW""]","[""Chunghwa Telecom (Taiwan)""]","5G/4G","mobile.three.com.hk","true","Plan starts with installation","email within minutes","This is SEO text describing the package","Data only","No","","wm-wm-e-tw-t3-10d-taiwan-10-3-gb","false","WM"
"37425","WM-e-TW-T3-15D","LeSIM-20050015","Taiwan","15","true","3 GB","3","","128","118","false","[""TW""]","[""Chunghwa Telecom (Taiwan)""]","5G/4G","mobile.three.com.hk","true","Plan starts with installation","email within minutes","This is SEO text describing the package","Data only","No","","wm-wm-e-tw-t3-15d-taiwan-15-3-gb","false","WM"
"37426","WM-e-TW-T3-30D","LeSIM-20050030","Taiwan","30","true","3 GB","3","","128","126","false","[""TW""]","[""Chunghwa Telecom (Taiwan)""]","5G/4G","mobile.three.com.hk","true","Plan starts with installation","email within minutes","This is SEO text describing the package","Data only","No","","wm-wm-e-tw-t3-30d-taiwan-30-3-gb","false","WM"
"37427","WM-e-CHM-T3-3D","LeSIM-10230003","China, Hong Kong, Macao","3","true","3 GB","3","","128","110","false","[""CN"",""HK"",""MO""]","[""China Unicom (China)"",""CSL (Hong Kong)"",""CTM (Macau)""]","5G/4G","mobile","true","Plan starts with installation","email within minutes","This is SEO text describing the package","Data only","No","","wm-wm-e-chm-t3-3d-china-hong-kong-macao-3-3-gb","false","WM"
"37428","WM-e-CHM-T3-5D","LeSIM-10230005","China, Hong Kong, Macao","5","true","3 GB","3","","128","118","false","[""CN"",""HK"",""MO""]","[""China Unicom (China)"",""CSL (Hong Kong)"",""CTM (Macau)""]","5G/4G","mobile","true","Plan starts with installation","email within minutes","This is SEO text describing the package","Data only","No","","wm-wm-e-chm-t3-5d-china-hong-kong-macao-5-3-gb","false","WM"
"37429","WM-e-CHM-T3-7D","LeSIM-10230007","China, Hong Kong, Macao","7","true","3 GB","3","","128","126","false","[""CN"",""HK"",""MO""]","[""China Unicom (China)"",""CSL (Hong Kong)"",""CTM (Macau)""]","5G/4G","mobile","true","Plan starts with installation","email within minutes","This is SEO text describing the package","Data only","No","","wm-wm-e-chm-t3-7d-china-hong-kong-macao-7-3-gb","false","WM"
"37430","WM-e-CHM-T3-10D","LeSIM-10230010","China, Hong Kong, Macao","10","true","3 GB","3","","128","136","false","[""CN"",""HK"",""MO""]","[""China Unicom (China)"",""CSL (Hong Kong)"",""CTM (Macau)""]","5G/4G","mobile","true","Plan starts with installation","email within minutes","This is SEO text describing the package","Data only","No","","wm-wm-e-chm-t3-10d-china-hong-kong-macao-10-3-gb","false","WM"
"37431","WM-e-CHM-T3-15D","LeSIM-10230015","China, Hong Kong, Macao","15","true","3 GB","3","","128","144","false","[""CN"",""HK"",""MO""]","[""China Unicom (China)"",""CSL (Hong Kong)"",""CTM (Macau)""]","5G/4G","mobile","true","Plan starts with installation","email within minutes","This is SEO text describing the package","Data only","No","","wm-wm-e-chm-t3-15d-china-hong-kong-macao-15-3-gb","false","WM"
"37432","WM-e-CHM-T3-30D","LeSIM-10230030","China, Hong Kong, Macao","30","true","3 GB","3","","128","152","false","[""CN"",""HK"",""MO""]","[""China Unicom (China)"",""CSL (Hong Kong)"",""CTM (Macau)""]","5G/4G","mobile","true","Plan starts with installation","email within minutes","This is SEO text describing the package","Data only","No","","wm-wm-e-chm-t3-30d-china-hong-kong-macao-30-3-gb","false","WM"
"37433","WM-e-CHMT-T10-90D","LeSIM-wm01430090","China, Hong Kong, Macao, Taiwan","90","true","10 GB","10","","128","488","false","[""CN"",""HK"",""MO"",""TW""]","[""China Unicom (China)"",""CSL (Hong Kong)"",""CTM (Macau)""]","5G/4G","mobile","true","Plan starts with installation","email within minutes","This is SEO text describing the package","Data only","No","","wm-wm-e-chmt-t10-90d-china-hong-kong-macao-taiwan-90-10-gb","false","WM"
"37434","WM-e-CHMT-T20-90D","LeSIM-wm01440090","China, Hong Kong, Macao, Taiwan","90","true","20 GB","20","","128","924","false","[""CN"",""HK"",""MO"",""TW""]","[""China Unicom (China)"",""CSL (Hong Kong)"",""CTM (Macau)""]","5G/4G","mobile","true","Plan starts with installation","email within minutes","This is SEO text describing the package","Data only","No","","wm-wm-e-chmt-t20-90d-china-hong-kong-macao-taiwan-90-20-gb","false","WM"
"37435","WM-e-CHMT-T50-90D","LeSIM-wm01450090","China, Hong Kong, Macao, Taiwan","90","true","50 GB","50","","128","2252","false","[""CN"",""HK"",""MO"",""TW""]","[""China Unicom (China)"",""CSL (Hong Kong)"",""CTM (Macau)""]","5G/4G","mobile","true","Plan starts with installation","email within minutes","This is SEO text describing the package","Data only","No","","wm-wm-e-chmt-t50-90d-china-hong-kong-macao-taiwan-90-50-gb","false","WM"
"37436","WM-e-J1-DTAC219","eSIM-DTAC219","DTAC Happy Tourist219 DTAC Thailand Happy Tourist219","7","true","15","15","Max","1000","236","false","[""TH""]","[""（Thailand）DTAC""]","5G/4G","www.dtac.co.th","true","Plan starts with installation","email within minutes","This is SEO text describing the package","Data only","Yes","","wm-wm-e-j1-dtac219-dtac-happy-tourist219-dtac-thailand-happy-tourist219-7-15","false","WM"
"37437","WM-e-J1-DTAC349","eSIM-DTAC349","DTAC Happy Tourist 349 DTAC Thailand Happy Tourist 349","10","true","50","50","Max","1000","244","false","[""TH""]","[""（Thailand）DTAC""]","4G","www.dtac.co.th","true","Plan starts with installation","email within minutes","This is SEO text describing the package","Data only","Yes","","wm-wm-e-j1-dtac349-dtac-happy-tourist-349-dtac-thailand-happy-tourist-349-10-50","false","WM"
"37438","WM-e-J1-DTAC449","eSIM-DTAC449","DTAC Happy Tourist 449 DTAC Thailand Happy Tourist 449","8","false","Unlimited","0","Max","1000","370","false","[""TH""]","[""（Thailand）DTAC""]","5G","www.dtac.co.th","true","Plan starts with installation","email within minutes","This is SEO text describing the package","Data only","Yes","","wm-wm-e-j1-dtac449-dtac-happy-tourist-449-dtac-thailand-happy-tourist-449-8-unlimited","false","WM"
"37439","WM-e-J1-DTAC699","eSIM-DTAC699","DTAC, Happy Tourist 699 DTAC Thailand Happy Tourist 699","15","false","Unlimited","0","Max","1000","0","false","[""TH""]","[""（Thailand）DTAC""]","5G","www.dtac.co.th","true","Plan starts with installation","email within minutes","This is SEO text describing the package","Data only","Yes","","wm-wm-e-j1-dtac699-dtac-happy-tourist-699-dtac-thailand-happy-tourist-699-15-unlimited","false","WM"
"37440","WM-e-SEA-TI-1D","LeSIM-8390001","Singapore, Malaysia, Indonesia, Thailand","1","false","Unlimited","0","TUNA","5000","184","false","[""SG"",""MY"",""ID"",""TH""]","[""Simba (Indonesia)"",""StarHub (Singapore)"",""Digi (Malaysia)"",""Celcom (Malaysia)"",""U Mobile (Malaysia)"",""AIS (Thailand)"",""True Move (Thailand)"",""Telkomsel (Indonesia)"",""XL (Indonesia)""]","5G/4G","mobile.three.com.hk","true","Plan starts with installation","email within minutes","This is SEO text describing the package","Data only","No","","wm-wm-e-sea-ti-1d-singapore-malaysia-indonesia-thailand-1-unlimited","false","WM"
"37441","WM-e-SEA-TI-3D","LeSIM-8390003","Singapore, Malaysia, Indonesia, Thailand","3","false","Unlimited","0","Max","5000","552","false","[""SG"",""MY"",""ID"",""TH""]","[""Simba (Indonesia)"",""StarHub (Singapore)"",""Digi (Malaysia)"",""Celcom (Malaysia)"",""U Mobile (Malaysia)"",""AIS (Thailand)"",""True Move (Thailand)"",""Telkomsel (Indonesia)"",""XL (Indonesia)""]","5G/4G","mobile.three.com.hk","true","Plan starts with installation","email within minutes","This is SEO text describing the package","Data only","No","","wm-wm-e-sea-ti-3d-singapore-malaysia-indonesia-thailand-3-unlimited","false","WM"
"37442","WM-e-SEA-TI-5D","LeSIM-8390005","Singapore, Malaysia, Indonesia, Thailand","5","false","Unlimited","0","Max","5000","920","false","[""SG"",""MY"",""ID"",""TH""]","[""Simba (Indonesia)"",""StarHub (Singapore)"",""Digi (Malaysia)"",""Celcom (Malaysia)"",""U Mobile (Malaysia)"",""AIS (Thailand)"",""True Move (Thailand)"",""Telkomsel (Indonesia)"",""XL (Indonesia)""]","5G/4G","mobile.three.com.hk","true","Plan starts with installation","email within minutes","This is SEO text describing the package","Data only","No","","wm-wm-e-sea-ti-5d-singapore-malaysia-indonesia-thailand-5-unlimited","false","WM"
"37443","WM-e-SEA-TI-7D","LeSIM-8390007","Singapore, Malaysia, Indonesia, Thailand","7","false","Unlimited","0","Max","5000","1288","false","[""SG"",""MY"",""ID"",""TH""]","[""Simba (Indonesia)"",""StarHub (Singapore)"",""Digi (Malaysia)"",""Celcom (Malaysia)"",""U Mobile (Malaysia)"",""AIS (Thailand)"",""True Move (Thailand)"",""Telkomsel (Indonesia)"",""XL (Indonesia)""]","5G/4G","mobile.three.com.hk","true","Plan starts with installation","email within minutes","This is SEO text describing the package","Data only","No","","wm-wm-e-sea-ti-7d-singapore-malaysia-indonesia-thailand-7-unlimited","false","WM"
"37444","WM-e-SEA-TI-10D","LeSIM-8390010","Singapore, Malaysia, Indonesia, Thailand","10","false","Unlimited","0","Max","5000","1840","false","[""SG"",""MY"",""ID"",""TH""]","[""Simba (Indonesia)"",""StarHub (Singapore)"",""Digi (Malaysia)"",""Celcom (Malaysia)"",""U Mobile (Malaysia)"",""AIS (Thailand)"",""True Move (Thailand)"",""Telkomsel (Indonesia)"",""XL (Indonesia)""]","5G/4G","mobile.three.com.hk","true","Plan starts with installation","email within minutes","This is SEO text describing the package","Data only","No","","wm-wm-e-sea-ti-10d-singapore-malaysia-indonesia-thailand-10-unlimited","false","WM"
"37445","WM-e-SEA-TI-15D","LeSIM-8390015","Singapore, Malaysia, Indonesia, Thailand","15","false","Unlimited","0","Max","5000","2760","false","[""SG"",""MY"",""ID"",""TH""]","[""Simba (Indonesia)"",""StarHub (Singapore)"",""Digi (Malaysia)"",""Celcom (Malaysia)"",""U Mobile (Malaysia)"",""AIS (Thailand)"",""True Move (Thailand)"",""Telkomsel (Indonesia)"",""XL (Indonesia)""]","5G/4G","mobile.three.com.hk","true","Plan starts with installation","email within minutes","This is SEO text describing the package","Data only","No","","wm-wm-e-sea-ti-15d-singapore-malaysia-indonesia-thailand-15-unlimited","false","WM"
"37446","WM-e-SEA-TI-20D","LeSIM-8390020","Singapore, Malaysia, Indonesia, Thailand","20","false","Unlimited","0","Max","5000","3680","false","[""SG"",""MY"",""ID"",""TH""]","[""Simba (Indonesia)"",""StarHub (Singapore)"",""Digi (Malaysia)"",""Celcom (Malaysia)"",""U Mobile (Malaysia)"",""AIS (Thailand)"",""True Move (Thailand)"",""Telkomsel (Indonesia)"",""XL (Indonesia)""]","5G/4G","mobile.three.com.hk","true","Plan starts with installation","email within minutes","This is SEO text describing the package","Data only","No","","wm-wm-e-sea-ti-20d-singapore-malaysia-indonesia-thailand-20-unlimited","false","WM"
"37447","WM-e-SEA-TI-30D","LeSIM-8390030","Singapore, Malaysia, Indonesia, Thailand","30","false","Unlimited","0","Max","5000","5520","false","[""SG"",""MY"",""ID"",""TH""]","[""Simba (Indonesia)"",""StarHub (Singapore)"",""Digi (Malaysia)"",""Celcom (Malaysia)"",""U Mobile (Malaysia)"",""AIS (Thailand)"",""True Move (Thailand)"",""Telkomsel (Indonesia)"",""XL (Indonesia)""]","5G/4G","mobile.three.com.hk","true","Plan starts with installation","email within minutes","This is SEO text describing the package","Data only","No","","wm-wm-e-sea-ti-30d-singapore-malaysia-indonesia-thailand-30-unlimited","false","WM"
"37448","WM-e-SEA-MAX-1D","LeSIM-9580001","Singapore, Malaysia, Indonesia, Thailand","1","false","Unlimited","0","Max","5000","102","false","[""SG"",""MY"",""ID"",""TH""]","[""Simba (Indonesia)"",""StarHub (Singapore)"",""Digi (Malaysia)"",""Celcom (Malaysia)"",""U Mobile (Malaysia)"",""AIS (Thailand)"",""True Move (Thailand)"",""Telkomsel (Indonesia)"",""XL (Indonesia)""]","5G/4G","mobile.three.com.hk","true","Plan starts with installation","email within minutes","This is SEO text describing the package","Data only","No","","wm-wm-e-sea-max-1d-singapore-malaysia-indonesia-thailand-1-unlimited","false","WM"
"37449","WM-e-SEA-MAX-2D","LeSIM-9580002","Singapore, Malaysia, Indonesia, Thailand","2","false","Unlimited","0","Max","5000","182","false","[""SG"",""MY"",""ID"",""TH""]","[""Simba (Indonesia)"",""StarHub (Singapore)"",""Digi (Malaysia)"",""Celcom (Malaysia)"",""U Mobile (Malaysia)"",""AIS (Thailand)"",""True Move (Thailand)"",""Telkomsel (Indonesia)"",""XL (Indonesia)""]","5G/4G","mobile.three.com.hk","true","Plan starts with installation","email within minutes","This is SEO text describing the package","Data only","No","","wm-wm-e-sea-max-2d-singapore-malaysia-indonesia-thailand-2-unlimited","false","WM"
"37450","WM-e-SEA-MAX-3D","LeSIM-9580003","Singapore, Malaysia, Indonesia, Thailand","3","false","Unlimited","0","Max","5000","262","false","[""SG"",""MY"",""ID"",""TH""]","[""Simba (Indonesia)"",""StarHub (Singapore)"",""Digi (Malaysia)"",""Celcom (Malaysia)"",""U Mobile (Malaysia)"",""AIS (Thailand)"",""True Move (Thailand)"",""Telkomsel (Indonesia)"",""XL (Indonesia)""]","5G/4G","mobile.three.com.hk","true","Plan starts with installation","email within minutes","This is SEO text describing the package","Data only","No","","wm-wm-e-sea-max-3d-singapore-malaysia-indonesia-thailand-3-unlimited","false","WM"
"37451","WM-e-SEA-MAX-4D","LeSIM-9580004","Singapore, Malaysia, Indonesia, Thailand","4","false","Unlimited","0","Max","5000","342","false","[""SG"",""MY"",""ID"",""TH""]","[""Simba (Indonesia)"",""StarHub (Singapore)"",""Digi (Malaysia)"",""Celcom (Malaysia)"",""U Mobile (Malaysia)"",""AIS (Thailand)"",""True Move (Thailand)"",""Telkomsel (Indonesia)"",""XL (Indonesia)""]","5G/4G","mobile.three.com.hk","true","Plan starts with installation","email within minutes","This is SEO text describing the package","Data only","No","","wm-wm-e-sea-max-4d-singapore-malaysia-indonesia-thailand-4-unlimited","false","WM"
"37452","WM-e-SEA-MAX-5D","LeSIM-9580005","Singapore, Malaysia, Indonesia, Thailand","5","false","Unlimited","0","Max","5000","420","false","[""SG"",""MY"",""ID"",""TH""]","[""Simba (Indonesia)"",""StarHub (Singapore)"",""Digi (Malaysia)"",""Celcom (Malaysia)"",""U Mobile (Malaysia)"",""AIS (Thailand)"",""True Move (Thailand)"",""Telkomsel (Indonesia)"",""XL (Indonesia)""]","5G/4G","mobile.three.com.hk","true","Plan starts with installation","email within minutes","This is SEO text describing the package","Data only","No","","wm-wm-e-sea-max-5d-singapore-malaysia-indonesia-thailand-5-unlimited","false","WM"
"37453","WM-e-SEA-MAX-6D","LeSIM-9580006","Singapore, Malaysia, Indonesia, Thailand","6","false","Unlimited","0","Max","5000","500","false","[""SG"",""MY"",""ID"",""TH""]","[""Simba (Indonesia)"",""StarHub (Singapore)"",""Digi (Malaysia)"",""Celcom (Malaysia)"",""U Mobile (Malaysia)"",""AIS (Thailand)"",""True Move (Thailand)"",""Telkomsel (Indonesia)"",""XL (Indonesia)""]","5G/4G","mobile.three.com.hk","true","Plan starts with installation","email within minutes","This is SEO text describing the package","Data only","No","","wm-wm-e-sea-max-6d-singapore-malaysia-indonesia-thailand-6-unlimited","false","WM"
"37454","WM-e-SEA-MAX-7D","LeSIM-9580007","Singapore, Malaysia, Indonesia, Thailand","7","false","Unlimited","0","Max","5000","580","false","[""SG"",""MY"",""ID"",""TH""]","[""Simba (Indonesia)"",""StarHub (Singapore)"",""Digi (Malaysia)"",""Celcom (Malaysia)"",""U Mobile (Malaysia)"",""AIS (Thailand)"",""True Move (Thailand)"",""Telkomsel (Indonesia)"",""XL (Indonesia)""]","5G/4G","mobile.three.com.hk","true","Plan starts with installation","email within minutes","This is SEO text describing the package","Data only","No","","wm-wm-e-sea-max-7d-singapore-malaysia-indonesia-thailand-7-unlimited","false","WM"
"37455","WM-e-SEA-MAX-10D","LeSIM-9580010","Singapore, Malaysia, Indonesia, Thailand","10","false","Unlimited","0","Max","5000","816","false","[""SG"",""MY"",""ID"",""TH""]","[""Simba (Indonesia)"",""StarHub (Singapore)"",""Digi (Malaysia)"",""Celcom (Malaysia)"",""U Mobile (Malaysia)"",""AIS (Thailand)"",""True Move (Thailand)"",""Telkomsel (Indonesia)"",""XL (Indonesia)""]","5G/4G","mobile.three.com.hk","true","Plan starts with installation","email within minutes","This is SEO text describing the package","Data only","No","","wm-wm-e-sea-max-10d-singapore-malaysia-indonesia-thailand-10-unlimited","false","WM"
"37456","WM-e-SEA-MAX-15D","LeSIM-9580015","Singapore, Malaysia, Indonesia, Thailand","15","false","Unlimited","0","Max","5000","1210","false","[""SG"",""MY"",""ID"",""TH""]","[""Simba (Indonesia)"",""StarHub (Singapore)"",""Digi (Malaysia)"",""Celcom (Malaysia)"",""U Mobile (Malaysia)"",""AIS (Thailand)"",""True Move (Thailand)"",""Telkomsel (Indonesia)"",""XL (Indonesia)""]","5G/4G","mobile.three.com.hk","true","Plan starts with installation","email within minutes","This is SEO text describing the package","Data only","No","","wm-wm-e-sea-max-15d-singapore-malaysia-indonesia-thailand-15-unlimited","false","WM"
